image,bodymesh,top,bottom,left,right,sentence,seg,mask,texture
/home/datasets/fullbody_train_sample/image/00377.png,/home/datasets/fullbody_train_sample/bodymesh/0376.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0376.png,/home/datasets/fullbody_train_sample/mask/0376.png,/home/datasets/fullbody_train_sample/texture/0376.png
/home/datasets/fullbody_train_sample/image/00378.png,/home/datasets/fullbody_train_sample/bodymesh/0377.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0377.png,/home/datasets/fullbody_train_sample/mask/0377.png,/home/datasets/fullbody_train_sample/texture/0377.png
/home/datasets/fullbody_train_sample/image/00379.png,/home/datasets/fullbody_train_sample/bodymesh/0378.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0378.png,/home/datasets/fullbody_train_sample/mask/0378.png,/home/datasets/fullbody_train_sample/texture/0378.png
/home/datasets/fullbody_train_sample/image/00380.png,/home/datasets/fullbody_train_sample/bodymesh/0379.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0379.png,/home/datasets/fullbody_train_sample/mask/0379.png,/home/datasets/fullbody_train_sample/texture/0379.png
/home/datasets/fullbody_train_sample/image/00381.png,/home/datasets/fullbody_train_sample/bodymesh/0380.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0380.png,/home/datasets/fullbody_train_sample/mask/0380.png,/home/datasets/fullbody_train_sample/texture/0380.png
/home/datasets/fullbody_train_sample/image/00382.png,/home/datasets/fullbody_train_sample/bodymesh/0381.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0381.png,/home/datasets/fullbody_train_sample/mask/0381.png,/home/datasets/fullbody_train_sample/texture/0381.png
/home/datasets/fullbody_train_sample/image/00383.png,/home/datasets/fullbody_train_sample/bodymesh/0382.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0382.png,/home/datasets/fullbody_train_sample/mask/0382.png,/home/datasets/fullbody_train_sample/texture/0382.png
/home/datasets/fullbody_train_sample/image/00384.png,/home/datasets/fullbody_train_sample/bodymesh/0383.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0383.png,/home/datasets/fullbody_train_sample/mask/0383.png,/home/datasets/fullbody_train_sample/texture/0383.png
/home/datasets/fullbody_train_sample/image/00385.png,/home/datasets/fullbody_train_sample/bodymesh/0384.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0384.png,/home/datasets/fullbody_train_sample/mask/0384.png,/home/datasets/fullbody_train_sample/texture/0384.png
/home/datasets/fullbody_train_sample/image/00386.png,/home/datasets/fullbody_train_sample/bodymesh/0385.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0385.png,/home/datasets/fullbody_train_sample/mask/0385.png,/home/datasets/fullbody_train_sample/texture/0385.png
/home/datasets/fullbody_train_sample/image/00387.png,/home/datasets/fullbody_train_sample/bodymesh/0386.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0386.png,/home/datasets/fullbody_train_sample/mask/0386.png,/home/datasets/fullbody_train_sample/texture/0386.png
/home/datasets/fullbody_train_sample/image/00388.png,/home/datasets/fullbody_train_sample/bodymesh/0387.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0387.png,/home/datasets/fullbody_train_sample/mask/0387.png,/home/datasets/fullbody_train_sample/texture/0387.png
/home/datasets/fullbody_train_sample/image/00389.png,/home/datasets/fullbody_train_sample/bodymesh/0388.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0388.png,/home/datasets/fullbody_train_sample/mask/0388.png,/home/datasets/fullbody_train_sample/texture/0388.png
/home/datasets/fullbody_train_sample/image/00390.png,/home/datasets/fullbody_train_sample/bodymesh/0389.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0389.png,/home/datasets/fullbody_train_sample/mask/0389.png,/home/datasets/fullbody_train_sample/texture/0389.png
/home/datasets/fullbody_train_sample/image/00391.png,/home/datasets/fullbody_train_sample/bodymesh/0390.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0390.png,/home/datasets/fullbody_train_sample/mask/0390.png,/home/datasets/fullbody_train_sample/texture/0390.png
/home/datasets/fullbody_train_sample/image/00392.png,/home/datasets/fullbody_train_sample/bodymesh/0391.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0391.png,/home/datasets/fullbody_train_sample/mask/0391.png,/home/datasets/fullbody_train_sample/texture/0391.png
/home/datasets/fullbody_train_sample/image/00393.png,/home/datasets/fullbody_train_sample/bodymesh/0392.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0392.png,/home/datasets/fullbody_train_sample/mask/0392.png,/home/datasets/fullbody_train_sample/texture/0392.png
/home/datasets/fullbody_train_sample/image/00394.png,/home/datasets/fullbody_train_sample/bodymesh/0393.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0393.png,/home/datasets/fullbody_train_sample/mask/0393.png,/home/datasets/fullbody_train_sample/texture/0393.png
/home/datasets/fullbody_train_sample/image/00395.png,/home/datasets/fullbody_train_sample/bodymesh/0394.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0394.png,/home/datasets/fullbody_train_sample/mask/0394.png,/home/datasets/fullbody_train_sample/texture/0394.png
/home/datasets/fullbody_train_sample/image/00396.png,/home/datasets/fullbody_train_sample/bodymesh/0395.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0395.png,/home/datasets/fullbody_train_sample/mask/0395.png,/home/datasets/fullbody_train_sample/texture/0395.png
/home/datasets/fullbody_train_sample/image/00397.png,/home/datasets/fullbody_train_sample/bodymesh/0396.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0396.png,/home/datasets/fullbody_train_sample/mask/0396.png,/home/datasets/fullbody_train_sample/texture/0396.png
/home/datasets/fullbody_train_sample/image/00398.png,/home/datasets/fullbody_train_sample/bodymesh/0397.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0397.png,/home/datasets/fullbody_train_sample/mask/0397.png,/home/datasets/fullbody_train_sample/texture/0397.png
/home/datasets/fullbody_train_sample/image/00399.png,/home/datasets/fullbody_train_sample/bodymesh/0398.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0398.png,/home/datasets/fullbody_train_sample/mask/0398.png,/home/datasets/fullbody_train_sample/texture/0398.png
/home/datasets/fullbody_train_sample/image/00400.png,/home/datasets/fullbody_train_sample/bodymesh/0399.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0399.png,/home/datasets/fullbody_train_sample/mask/0399.png,/home/datasets/fullbody_train_sample/texture/0399.png
/home/datasets/fullbody_train_sample/image/00401.png,/home/datasets/fullbody_train_sample/bodymesh/0400.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0400.png,/home/datasets/fullbody_train_sample/mask/0400.png,/home/datasets/fullbody_train_sample/texture/0400.png
/home/datasets/fullbody_train_sample/image/00402.png,/home/datasets/fullbody_train_sample/bodymesh/0401.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0401.png,/home/datasets/fullbody_train_sample/mask/0401.png,/home/datasets/fullbody_train_sample/texture/0401.png
/home/datasets/fullbody_train_sample/image/00403.png,/home/datasets/fullbody_train_sample/bodymesh/0402.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0402.png,/home/datasets/fullbody_train_sample/mask/0402.png,/home/datasets/fullbody_train_sample/texture/0402.png
/home/datasets/fullbody_train_sample/image/00404.png,/home/datasets/fullbody_train_sample/bodymesh/0403.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0403.png,/home/datasets/fullbody_train_sample/mask/0403.png,/home/datasets/fullbody_train_sample/texture/0403.png
/home/datasets/fullbody_train_sample/image/00405.png,/home/datasets/fullbody_train_sample/bodymesh/0404.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0404.png,/home/datasets/fullbody_train_sample/mask/0404.png,/home/datasets/fullbody_train_sample/texture/0404.png
/home/datasets/fullbody_train_sample/image/00406.png,/home/datasets/fullbody_train_sample/bodymesh/0405.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0405.png,/home/datasets/fullbody_train_sample/mask/0405.png,/home/datasets/fullbody_train_sample/texture/0405.png
/home/datasets/fullbody_train_sample/image/00407.png,/home/datasets/fullbody_train_sample/bodymesh/0406.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0406.png,/home/datasets/fullbody_train_sample/mask/0406.png,/home/datasets/fullbody_train_sample/texture/0406.png
/home/datasets/fullbody_train_sample/image/00408.png,/home/datasets/fullbody_train_sample/bodymesh/0407.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0407.png,/home/datasets/fullbody_train_sample/mask/0407.png,/home/datasets/fullbody_train_sample/texture/0407.png
/home/datasets/fullbody_train_sample/image/00409.png,/home/datasets/fullbody_train_sample/bodymesh/0408.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0408.png,/home/datasets/fullbody_train_sample/mask/0408.png,/home/datasets/fullbody_train_sample/texture/0408.png
/home/datasets/fullbody_train_sample/image/00410.png,/home/datasets/fullbody_train_sample/bodymesh/0409.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0409.png,/home/datasets/fullbody_train_sample/mask/0409.png,/home/datasets/fullbody_train_sample/texture/0409.png
/home/datasets/fullbody_train_sample/image/00411.png,/home/datasets/fullbody_train_sample/bodymesh/0410.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0410.png,/home/datasets/fullbody_train_sample/mask/0410.png,/home/datasets/fullbody_train_sample/texture/0410.png
/home/datasets/fullbody_train_sample/image/00412.png,/home/datasets/fullbody_train_sample/bodymesh/0411.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0411.png,/home/datasets/fullbody_train_sample/mask/0411.png,/home/datasets/fullbody_train_sample/texture/0411.png
/home/datasets/fullbody_train_sample/image/00413.png,/home/datasets/fullbody_train_sample/bodymesh/0412.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0412.png,/home/datasets/fullbody_train_sample/mask/0412.png,/home/datasets/fullbody_train_sample/texture/0412.png
/home/datasets/fullbody_train_sample/image/00414.png,/home/datasets/fullbody_train_sample/bodymesh/0413.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0413.png,/home/datasets/fullbody_train_sample/mask/0413.png,/home/datasets/fullbody_train_sample/texture/0413.png
/home/datasets/fullbody_train_sample/image/00415.png,/home/datasets/fullbody_train_sample/bodymesh/0414.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0414.png,/home/datasets/fullbody_train_sample/mask/0414.png,/home/datasets/fullbody_train_sample/texture/0414.png
/home/datasets/fullbody_train_sample/image/00416.png,/home/datasets/fullbody_train_sample/bodymesh/0415.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0415.png,/home/datasets/fullbody_train_sample/mask/0415.png,/home/datasets/fullbody_train_sample/texture/0415.png
/home/datasets/fullbody_train_sample/image/00417.png,/home/datasets/fullbody_train_sample/bodymesh/0416.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0416.png,/home/datasets/fullbody_train_sample/mask/0416.png,/home/datasets/fullbody_train_sample/texture/0416.png
/home/datasets/fullbody_train_sample/image/00418.png,/home/datasets/fullbody_train_sample/bodymesh/0417.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0417.png,/home/datasets/fullbody_train_sample/mask/0417.png,/home/datasets/fullbody_train_sample/texture/0417.png
/home/datasets/fullbody_train_sample/image/00419.png,/home/datasets/fullbody_train_sample/bodymesh/0418.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0418.png,/home/datasets/fullbody_train_sample/mask/0418.png,/home/datasets/fullbody_train_sample/texture/0418.png
/home/datasets/fullbody_train_sample/image/00420.png,/home/datasets/fullbody_train_sample/bodymesh/0419.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0419.png,/home/datasets/fullbody_train_sample/mask/0419.png,/home/datasets/fullbody_train_sample/texture/0419.png
/home/datasets/fullbody_train_sample/image/00421.png,/home/datasets/fullbody_train_sample/bodymesh/0420.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0420.png,/home/datasets/fullbody_train_sample/mask/0420.png,/home/datasets/fullbody_train_sample/texture/0420.png
/home/datasets/fullbody_train_sample/image/00422.png,/home/datasets/fullbody_train_sample/bodymesh/0421.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0421.png,/home/datasets/fullbody_train_sample/mask/0421.png,/home/datasets/fullbody_train_sample/texture/0421.png
/home/datasets/fullbody_train_sample/image/00423.png,/home/datasets/fullbody_train_sample/bodymesh/0422.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0422.png,/home/datasets/fullbody_train_sample/mask/0422.png,/home/datasets/fullbody_train_sample/texture/0422.png
/home/datasets/fullbody_train_sample/image/00424.png,/home/datasets/fullbody_train_sample/bodymesh/0423.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0423.png,/home/datasets/fullbody_train_sample/mask/0423.png,/home/datasets/fullbody_train_sample/texture/0423.png
/home/datasets/fullbody_train_sample/image/00425.png,/home/datasets/fullbody_train_sample/bodymesh/0424.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0424.png,/home/datasets/fullbody_train_sample/mask/0424.png,/home/datasets/fullbody_train_sample/texture/0424.png
/home/datasets/fullbody_train_sample/image/00426.png,/home/datasets/fullbody_train_sample/bodymesh/0425.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0425.png,/home/datasets/fullbody_train_sample/mask/0425.png,/home/datasets/fullbody_train_sample/texture/0425.png
/home/datasets/fullbody_train_sample/image/00427.png,/home/datasets/fullbody_train_sample/bodymesh/0426.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0426.png,/home/datasets/fullbody_train_sample/mask/0426.png,/home/datasets/fullbody_train_sample/texture/0426.png
/home/datasets/fullbody_train_sample/image/00428.png,/home/datasets/fullbody_train_sample/bodymesh/0427.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0427.png,/home/datasets/fullbody_train_sample/mask/0427.png,/home/datasets/fullbody_train_sample/texture/0427.png
/home/datasets/fullbody_train_sample/image/00429.png,/home/datasets/fullbody_train_sample/bodymesh/0428.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0428.png,/home/datasets/fullbody_train_sample/mask/0428.png,/home/datasets/fullbody_train_sample/texture/0428.png
/home/datasets/fullbody_train_sample/image/00430.png,/home/datasets/fullbody_train_sample/bodymesh/0429.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0429.png,/home/datasets/fullbody_train_sample/mask/0429.png,/home/datasets/fullbody_train_sample/texture/0429.png
/home/datasets/fullbody_train_sample/image/00431.png,/home/datasets/fullbody_train_sample/bodymesh/0430.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0430.png,/home/datasets/fullbody_train_sample/mask/0430.png,/home/datasets/fullbody_train_sample/texture/0430.png
/home/datasets/fullbody_train_sample/image/00432.png,/home/datasets/fullbody_train_sample/bodymesh/0431.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0431.png,/home/datasets/fullbody_train_sample/mask/0431.png,/home/datasets/fullbody_train_sample/texture/0431.png
/home/datasets/fullbody_train_sample/image/00433.png,/home/datasets/fullbody_train_sample/bodymesh/0432.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0432.png,/home/datasets/fullbody_train_sample/mask/0432.png,/home/datasets/fullbody_train_sample/texture/0432.png
/home/datasets/fullbody_train_sample/image/00434.png,/home/datasets/fullbody_train_sample/bodymesh/0433.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0433.png,/home/datasets/fullbody_train_sample/mask/0433.png,/home/datasets/fullbody_train_sample/texture/0433.png
/home/datasets/fullbody_train_sample/image/00435.png,/home/datasets/fullbody_train_sample/bodymesh/0434.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0434.png,/home/datasets/fullbody_train_sample/mask/0434.png,/home/datasets/fullbody_train_sample/texture/0434.png
/home/datasets/fullbody_train_sample/image/00436.png,/home/datasets/fullbody_train_sample/bodymesh/0435.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0435.png,/home/datasets/fullbody_train_sample/mask/0435.png,/home/datasets/fullbody_train_sample/texture/0435.png
/home/datasets/fullbody_train_sample/image/00437.png,/home/datasets/fullbody_train_sample/bodymesh/0436.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0436.png,/home/datasets/fullbody_train_sample/mask/0436.png,/home/datasets/fullbody_train_sample/texture/0436.png
/home/datasets/fullbody_train_sample/image/00438.png,/home/datasets/fullbody_train_sample/bodymesh/0437.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0437.png,/home/datasets/fullbody_train_sample/mask/0437.png,/home/datasets/fullbody_train_sample/texture/0437.png
/home/datasets/fullbody_train_sample/image/00439.png,/home/datasets/fullbody_train_sample/bodymesh/0438.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0438.png,/home/datasets/fullbody_train_sample/mask/0438.png,/home/datasets/fullbody_train_sample/texture/0438.png
/home/datasets/fullbody_train_sample/image/00440.png,/home/datasets/fullbody_train_sample/bodymesh/0439.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0439.png,/home/datasets/fullbody_train_sample/mask/0439.png,/home/datasets/fullbody_train_sample/texture/0439.png
/home/datasets/fullbody_train_sample/image/00441.png,/home/datasets/fullbody_train_sample/bodymesh/0440.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0440.png,/home/datasets/fullbody_train_sample/mask/0440.png,/home/datasets/fullbody_train_sample/texture/0440.png
/home/datasets/fullbody_train_sample/image/00442.png,/home/datasets/fullbody_train_sample/bodymesh/0441.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0441.png,/home/datasets/fullbody_train_sample/mask/0441.png,/home/datasets/fullbody_train_sample/texture/0441.png
/home/datasets/fullbody_train_sample/image/00443.png,/home/datasets/fullbody_train_sample/bodymesh/0442.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0442.png,/home/datasets/fullbody_train_sample/mask/0442.png,/home/datasets/fullbody_train_sample/texture/0442.png
/home/datasets/fullbody_train_sample/image/00444.png,/home/datasets/fullbody_train_sample/bodymesh/0443.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0443.png,/home/datasets/fullbody_train_sample/mask/0443.png,/home/datasets/fullbody_train_sample/texture/0443.png
/home/datasets/fullbody_train_sample/image/00445.png,/home/datasets/fullbody_train_sample/bodymesh/0444.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0444.png,/home/datasets/fullbody_train_sample/mask/0444.png,/home/datasets/fullbody_train_sample/texture/0444.png
/home/datasets/fullbody_train_sample/image/00446.png,/home/datasets/fullbody_train_sample/bodymesh/0445.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0445.png,/home/datasets/fullbody_train_sample/mask/0445.png,/home/datasets/fullbody_train_sample/texture/0445.png
/home/datasets/fullbody_train_sample/image/00447.png,/home/datasets/fullbody_train_sample/bodymesh/0446.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0446.png,/home/datasets/fullbody_train_sample/mask/0446.png,/home/datasets/fullbody_train_sample/texture/0446.png
/home/datasets/fullbody_train_sample/image/00448.png,/home/datasets/fullbody_train_sample/bodymesh/0447.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0447.png,/home/datasets/fullbody_train_sample/mask/0447.png,/home/datasets/fullbody_train_sample/texture/0447.png
/home/datasets/fullbody_train_sample/image/00449.png,/home/datasets/fullbody_train_sample/bodymesh/0448.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0448.png,/home/datasets/fullbody_train_sample/mask/0448.png,/home/datasets/fullbody_train_sample/texture/0448.png
/home/datasets/fullbody_train_sample/image/00450.png,/home/datasets/fullbody_train_sample/bodymesh/0449.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0449.png,/home/datasets/fullbody_train_sample/mask/0449.png,/home/datasets/fullbody_train_sample/texture/0449.png
/home/datasets/fullbody_train_sample/image/00451.png,/home/datasets/fullbody_train_sample/bodymesh/0450.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0450.png,/home/datasets/fullbody_train_sample/mask/0450.png,/home/datasets/fullbody_train_sample/texture/0450.png
/home/datasets/fullbody_train_sample/image/00452.png,/home/datasets/fullbody_train_sample/bodymesh/0451.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0451.png,/home/datasets/fullbody_train_sample/mask/0451.png,/home/datasets/fullbody_train_sample/texture/0451.png
/home/datasets/fullbody_train_sample/image/00453.png,/home/datasets/fullbody_train_sample/bodymesh/0452.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0452.png,/home/datasets/fullbody_train_sample/mask/0452.png,/home/datasets/fullbody_train_sample/texture/0452.png
/home/datasets/fullbody_train_sample/image/00454.png,/home/datasets/fullbody_train_sample/bodymesh/0453.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0453.png,/home/datasets/fullbody_train_sample/mask/0453.png,/home/datasets/fullbody_train_sample/texture/0453.png
/home/datasets/fullbody_train_sample/image/00455.png,/home/datasets/fullbody_train_sample/bodymesh/0454.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0454.png,/home/datasets/fullbody_train_sample/mask/0454.png,/home/datasets/fullbody_train_sample/texture/0454.png
/home/datasets/fullbody_train_sample/image/00456.png,/home/datasets/fullbody_train_sample/bodymesh/0455.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0455.png,/home/datasets/fullbody_train_sample/mask/0455.png,/home/datasets/fullbody_train_sample/texture/0455.png
/home/datasets/fullbody_train_sample/image/00457.png,/home/datasets/fullbody_train_sample/bodymesh/0456.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0456.png,/home/datasets/fullbody_train_sample/mask/0456.png,/home/datasets/fullbody_train_sample/texture/0456.png
/home/datasets/fullbody_train_sample/image/00458.png,/home/datasets/fullbody_train_sample/bodymesh/0457.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0457.png,/home/datasets/fullbody_train_sample/mask/0457.png,/home/datasets/fullbody_train_sample/texture/0457.png
/home/datasets/fullbody_train_sample/image/00459.png,/home/datasets/fullbody_train_sample/bodymesh/0458.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0458.png,/home/datasets/fullbody_train_sample/mask/0458.png,/home/datasets/fullbody_train_sample/texture/0458.png
/home/datasets/fullbody_train_sample/image/00460.png,/home/datasets/fullbody_train_sample/bodymesh/0459.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0459.png,/home/datasets/fullbody_train_sample/mask/0459.png,/home/datasets/fullbody_train_sample/texture/0459.png
/home/datasets/fullbody_train_sample/image/00461.png,/home/datasets/fullbody_train_sample/bodymesh/0460.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0460.png,/home/datasets/fullbody_train_sample/mask/0460.png,/home/datasets/fullbody_train_sample/texture/0460.png
/home/datasets/fullbody_train_sample/image/00462.png,/home/datasets/fullbody_train_sample/bodymesh/0461.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0461.png,/home/datasets/fullbody_train_sample/mask/0461.png,/home/datasets/fullbody_train_sample/texture/0461.png
/home/datasets/fullbody_train_sample/image/00463.png,/home/datasets/fullbody_train_sample/bodymesh/0462.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0462.png,/home/datasets/fullbody_train_sample/mask/0462.png,/home/datasets/fullbody_train_sample/texture/0462.png
/home/datasets/fullbody_train_sample/image/00464.png,/home/datasets/fullbody_train_sample/bodymesh/0463.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0463.png,/home/datasets/fullbody_train_sample/mask/0463.png,/home/datasets/fullbody_train_sample/texture/0463.png
/home/datasets/fullbody_train_sample/image/00465.png,/home/datasets/fullbody_train_sample/bodymesh/0464.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0464.png,/home/datasets/fullbody_train_sample/mask/0464.png,/home/datasets/fullbody_train_sample/texture/0464.png
/home/datasets/fullbody_train_sample/image/00466.png,/home/datasets/fullbody_train_sample/bodymesh/0465.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0465.png,/home/datasets/fullbody_train_sample/mask/0465.png,/home/datasets/fullbody_train_sample/texture/0465.png
/home/datasets/fullbody_train_sample/image/00467.png,/home/datasets/fullbody_train_sample/bodymesh/0466.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0466.png,/home/datasets/fullbody_train_sample/mask/0466.png,/home/datasets/fullbody_train_sample/texture/0466.png
/home/datasets/fullbody_train_sample/image/00468.png,/home/datasets/fullbody_train_sample/bodymesh/0467.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0467.png,/home/datasets/fullbody_train_sample/mask/0467.png,/home/datasets/fullbody_train_sample/texture/0467.png
/home/datasets/fullbody_train_sample/image/00469.png,/home/datasets/fullbody_train_sample/bodymesh/0468.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0468.png,/home/datasets/fullbody_train_sample/mask/0468.png,/home/datasets/fullbody_train_sample/texture/0468.png
/home/datasets/fullbody_train_sample/image/00470.png,/home/datasets/fullbody_train_sample/bodymesh/0469.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0469.png,/home/datasets/fullbody_train_sample/mask/0469.png,/home/datasets/fullbody_train_sample/texture/0469.png
/home/datasets/fullbody_train_sample/image/00471.png,/home/datasets/fullbody_train_sample/bodymesh/0470.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0470.png,/home/datasets/fullbody_train_sample/mask/0470.png,/home/datasets/fullbody_train_sample/texture/0470.png
/home/datasets/fullbody_train_sample/image/00472.png,/home/datasets/fullbody_train_sample/bodymesh/0471.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0471.png,/home/datasets/fullbody_train_sample/mask/0471.png,/home/datasets/fullbody_train_sample/texture/0471.png
/home/datasets/fullbody_train_sample/image/00473.png,/home/datasets/fullbody_train_sample/bodymesh/0472.png,0,360,0,640,Human is grasping a object,/home/datasets/fullbody_train_sample/seg/0472.png,/home/datasets/fullbody_train_sample/mask/0472.png,/home/datasets/fullbody_train_sample/texture/0472.png
